StudentID,Priority,Nacionality,AdmissionGrade,Relocated,SpecialNeeds,HasDebt,PayTuition,Gender,HasScholarship,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Relationship,MothersHigherEducation,FathersHigherEducation,Dropout
5422,1,Portuguese,10,No,No,Yes,Yes,Female,No,1.0203795676993588,5.229624106812563,9.511852723586738,4.204773743788497,9.647258020776059,0.0,1.0874616347369042,5.393588067065515,12.368400800963727,2.398708259967612,11.105739646894323,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,Yes
4410,1,Portuguese,15,No,No,No,Yes,Female,No,7.1426569738955115,9.587644195823032,11.62559777327268,11.563127795418367,11.035878493463523,0.0,4.349846538947617,7.191450756087354,7.611323569823832,9.594833039870448,15.600919980161073,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,No,No,No
4090,1,Portuguese,13,Yes,No,Yes,No,Female,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,Single,No,No,Yes
6908,1,Portuguese,13,Yes,No,No,Yes,Female,Yes,0.0,6.101228124614656,10.56872524842971,6.307160615682745,10.116221952341562,0.0,0.0,7.191450756087354,7.611323569823832,8.395478909886641,13.40243682557179,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,No,No,No
7509,1,Portuguese,15,No,No,No,Yes,Male,Yes,0.0,5.229624106812563,9.511852723586738,6.307160615682745,10.897828504950732,0.0,0.0,5.393588067065515,6.659908123595853,7.196124779902836,13.39740020895188,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,No,No,No
5017,2,Portuguese,14,Yes,No,No,Yes,Female,Yes,0.0,5.229624106812563,7.398107673900796,6.307160615682745,10.853165273373067,0.0,0.0,5.393588067065515,6.659908123595853,7.196124779902836,15.26094835831737,0.0,13.898735803053631,0.25943673273048856,-0.904831298534444,Single,No,No,No
4535,2,Portuguese,12,No,No,No,Yes,Male,Yes,0.0,4.358020089010469,8.454980198743767,4.204773743788497,10.853165273373067,0.0,0.0,5.393588067065515,9.514154462279791,7.196124779902836,14.411019303708109,0.0,9.523207865055266,0.5188734654609771,1.986694807651714,Single,No,No,No
6661,1,Portuguese,14,No,No,No,Yes,Female,No,0.0,5.229624106812563,6.341235149057825,6.307160615682745,9.781247715509059,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,13.221118627255146,0.0,13.898735803053631,0.25943673273048856,-0.904831298534444,Single,Yes,Yes,No
6070,1,Portuguese,11,Yes,No,No,Yes,Female,No,0.0,5.229624106812563,8.454980198743767,6.307160615682745,9.111299241844057,0.0,0.0,5.393588067065515,11.416985354735749,4.797416519935224,14.543230489980662,0.0,7.635725225134403,1.2107047527422798,3.4521281063651066,Single,No,No,Yes
4515,1,Portuguese,11,No,No,No,Yes,Female,No,0.0,5.229624106812563,8.454980198743767,5.255967179735621,10.129620921814862,0.0,0.0,5.393588067065515,9.514154462279791,7.196124779902836,13.145569377956546,0.0,13.298173144896994,2.4214095054845597,-3.9930598609237418,Single,No,No,No
7408,2,Portuguese,11,Yes,No,No,Yes,Female,No,0.0,5.229624106812563,9.511852723586738,6.307160615682745,9.781247715509059,0.0,0.0,5.393588067065515,8.562739016051811,7.196124779902836,11.634584391984529,0.0,7.635725225134403,1.2107047527422798,3.4521281063651066,Single,No,No,No
6223,3,Portuguese,12,Yes,No,No,Yes,Female,No,0.0,5.229624106812563,6.341235149057825,6.307160615682745,11.65710344177107,0.0,0.0,5.393588067065515,6.659908123595853,5.99677064991903,12.69227388216494,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,Yes,Yes,No
6463,1,Portuguese,13,No,No,No,Yes,Female,No,9.183416109294228,11.330852231427219,15.853087872644563,9.460740923524117,8.843319852378054,0.0,4.349846538947617,9.888244789620112,11.416985354735749,8.395478909886641,12.238978386373335,0.0,13.298173144896994,2.4214095054845597,-3.9930598609237418,Single,No,No,No
4656,2,Portuguese,13,Yes,No,No,Yes,Female,Yes,0.0,5.229624106812563,8.454980198743767,4.204773743788497,9.044304394477555,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,12.69227388216494,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,No,No,No
6942,1,Portuguese,12,No,No,No,Yes,Male,No,0.0,5.229624106812563,7.398107673900796,5.255967179735621,8.682532218698453,0.0,0.0,5.393588067065515,9.514154462279791,2.398708259967612,11.105739646894323,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,No,No,No
6761,1,Portuguese,12,Yes,No,Yes,Yes,Male,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,Yes,No,Yes
7612,1,Portuguese,12,Yes,No,No,Yes,Male,No,0.0,5.229624106812563,10.56872524842971,6.307160615682745,11.817891075450671,0.0,0.0,5.393588067065515,9.514154462279791,7.196124779902836,12.69227388216494,0.0,13.898735803053631,0.25943673273048856,-0.904831298534444,Single,No,No,No
4757,1,Portuguese,16,Yes,No,No,Yes,Male,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.523207865055266,0.5188734654609771,1.986694807651714,Single,No,No,No
5906,1,Portuguese,15,Yes,No,No,Yes,Male,No,0.0,5.229624106812563,7.398107673900796,5.255967179735621,11.41592199125167,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,14.983934444222498,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,Married,No,No,No
6384,1,Portuguese,13,Yes,No,No,Yes,Female,Yes,0.0,5.229624106812563,9.511852723586738,5.255967179735621,9.80804565445566,0.0,0.0,5.393588067065515,9.514154462279791,4.797416519935224,12.163429137074734,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,No
6186,2,Other,15,Yes,No,No,Yes,Female,No,0.0,6.101228124614656,9.511852723586738,7.3583540516298696,9.99180295008949,0.0,0.0,7.191450756087354,7.611323569823832,9.594833039870448,13.009580729219065,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Married,No,Yes,No
7351,4,Portuguese,12,Yes,No,No,Yes,Female,No,0.0,5.229624106812563,9.511852723586738,4.204773743788497,10.652180731273566,0.0,0.0,5.393588067065515,10.465569908507769,5.99677064991903,12.48073598412886,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,No,No,No
5107,1,Portuguese,11,Yes,No,No,No,Male,No,0.0,5.229624106812563,14.796215347801592,2.1023868718942484,8.441350768179051,0.0,0.0,5.393588067065515,15.222647139647664,0.0,0.0,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,No,No,Yes
6281,2,Portuguese,12,Yes,No,No,No,Female,No,0.0,6.101228124614656,0.0,0.0,0.0,0.0,0.0,7.191450756087354,0.0,0.0,0.0,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,Single,Yes,Yes,Yes
4584,1,Portuguese,12,Yes,No,No,Yes,Female,Yes,0.0,6.97283214241675,8.454980198743767,7.3583540516298696,9.164895119737256,0.0,0.0,7.191450756087354,7.611323569823832,8.395478909886641,12.057660188056694,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,No,No,No
6487,1,Portuguese,10,No,No,No,Yes,Female,No,0.0,5.229624106812563,10.56872524842971,3.1535803078413727,8.24036622607955,0.0,0.0,5.393588067065515,6.659908123595853,1.199354129983806,12.69227388216494,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,No,No,Yes
3530,1,Portuguese,10,No,No,No,Yes,Female,No,0.0,5.229624106812563,6.341235149057825,6.307160615682745,9.781247715509059,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,14.631371280829029,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Married,No,No,No
4620,1,Portuguese,11,No,No,No,Yes,Male,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,No,No,Yes
3908,3,Portuguese,14,Yes,No,No,Yes,Female,No,0.0,4.358020089010469,7.398107673900796,3.1535803078413727,9.647258020776059,0.0,0.0,4.494656722554597,6.659908123595853,4.797416519935224,14.014385744890454,1.138214196975588,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,No
6561,1,Portuguese,12,No,No,No,No,Male,No,1.0203795676993588,4.358020089010469,7.398107673900796,1.0511934359471242,10.451196189174064,0.0,2.1749232694738083,4.494656722554597,4.7570772311398954,2.398708259967612,14.807652862525764,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,Single,No,No,Yes
4966,2,Portuguese,12,Yes,No,No,Yes,Female,Yes,0.0,5.229624106812563,8.454980198743767,6.307160615682745,8.498774923064623,0.0,0.0,5.393588067065515,8.562739016051811,5.99677064991903,12.057660188056694,0.0,13.898735803053631,0.25943673273048856,-0.904831298534444,Single,No,No,No
6965,1,Portuguese,12,No,No,No,Yes,Male,No,0.0,5.229624106812563,17.966832922330504,1.0511934359471242,8.843319852378054,0.0,0.0,5.393588067065515,18.076893478331602,0.0,0.0,0.0,13.898735803053631,0.25943673273048856,-0.904831298534444,Single,No,Yes,No
3301,1,Portuguese,13,No,No,No,Yes,Female,No,0.0,5.229624106812563,10.56872524842971,0.0,0.0,0.0,0.0,5.393588067065515,5.708492677367874,0.0,0.0,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Married,No,Yes,Yes
3298,3,Portuguese,16,No,No,No,Yes,Female,No,0.0,4.358020089010469,7.398107673900796,5.255967179735621,11.829375906427787,0.0,0.0,4.494656722554597,4.7570772311398954,5.99677064991903,16.711493944850506,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,No
6765,1,Portuguese,12,No,No,No,Yes,Male,No,0.0,4.358020089010469,7.398107673900796,5.255967179735621,10.129620921814862,0.0,0.0,4.494656722554597,6.659908123595853,5.99677064991903,14.50545586533136,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,Yes,Yes,No
5775,1,Portuguese,12,Yes,No,Yes,Yes,Female,No,0.0,5.229624106812563,6.341235149057825,6.307160615682745,9.379278631310056,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,13.044837045558412,0.0,13.898735803053631,0.25943673273048856,-0.904831298534444,Single,No,No,No
3631,1,Portuguese,15,No,No,No,Yes,Female,No,0.0,5.229624106812563,6.341235149057825,6.307160615682745,10.987154968106067,0.0,0.0,5.393588067065515,8.562739016051811,7.196124779902836,13.044837045558412,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,No
5022,1,Portuguese,15,No,No,Yes,Yes,Male,No,0.0,4.358020089010469,6.341235149057825,5.255967179735621,8.682532218698453,0.0,0.0,4.494656722554597,6.659908123595853,5.99677064991903,12.69227388216494,2.276428393951176,8.064698552389146,-0.6918312872813028,-3.0685583167689843,Married,No,No,Yes
3673,2,Portuguese,13,Yes,No,No,Yes,Female,No,0.0,4.358020089010469,8.454980198743767,0.0,0.0,3.9304431024090287,0.0,4.494656722554597,11.416985354735749,0.0,0.0,4.552856787902352,9.265823868702423,1.2107047527422798,1.711311368967318,Widower,No,No,Yes
7522,1,Portuguese,12,Yes,No,No,Yes,Male,No,0.0,4.358020089010469,10.56872524842971,1.0511934359471242,8.03938168398005,0.0,0.0,4.494656722554597,7.611323569823832,3.598062389951418,14.455089699132293,3.4146425909267637,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,Yes
7519,1,Portuguese,13,Yes,No,No,Yes,Male,No,0.0,5.229624106812563,8.454980198743767,6.307160615682745,10.585185883907064,0.0,0.0,5.393588067065515,7.611323569823832,5.99677064991903,13.326887576273187,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,No
3574,1,Portuguese,14,Yes,No,No,Yes,Female,No,0.0,4.358020089010469,11.62559777327268,5.255967179735621,11.255134357572068,2.9478323268067714,0.0,4.494656722554597,6.659908123595853,5.99677064991903,12.269198086092775,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,Single,No,No,No
4451,2,Portuguese,12,No,No,Yes,Yes,Female,No,11.224175244692947,12.202456249229312,14.796215347801592,12.61432123136549,9.915237410242062,1.9652215512045144,11.962077982105946,12.58503882315287,13.319816247191707,14.392249559805672,13.044837045558412,2.276428393951176,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,No
5991,1,Portuguese,10,Yes,No,Yes,Yes,Male,No,0.0,6.101228124614656,7.398107673900796,7.3583540516298696,9.969981771232971,0.0,0.0,7.191450756087354,9.514154462279791,7.196124779902836,12.489550063213693,0.0,9.523207865055266,0.5188734654609771,1.986694807651714,Single,No,No,No
6206,1,Portuguese,13,Yes,No,No,Yes,Female,No,0.0,6.97283214241675,8.454980198743767,7.3583540516298696,11.365388734952369,0.0,0.0,7.191450756087354,7.611323569823832,8.395478909886641,14.952707421179081,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,No,No,No
6756,1,Portuguese,14,No,No,No,Yes,Male,No,2.0407591353987176,5.229624106812563,12.68247029811565,5.255967179735621,9.968833288135261,0.0,1.0874616347369042,5.393588067065515,10.465569908507769,2.398708259967612,15.865342352706175,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,No,No,No
5513,1,Portuguese,12,No,No,No,Yes,Male,No,0.0,6.101228124614656,12.68247029811565,4.204773743788497,10.169817830234763,0.0,0.0,6.292519411576435,9.514154462279791,3.598062389951418,11.282021228591057,0.0,13.898735803053631,0.25943673273048856,-0.904831298534444,Single,Yes,Yes,Yes
6434,1,Portuguese,11,No,No,No,Yes,Male,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,No,No,Yes
6801,1,Portuguese,12,Yes,No,No,Yes,Male,No,0.0,5.229624106812563,7.398107673900796,6.307160615682745,8.977309547111055,0.0,0.0,5.393588067065515,10.465569908507769,4.797416519935224,12.48073598412886,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,Single,No,No,No
7090,1,Portuguese,13,No,No,Yes,No,Male,No,0.0,4.358020089010469,5.284362624214855,0.0,0.0,0.0,0.0,4.494656722554597,4.7570772311398954,0.0,0.0,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,Yes
5344,2,Portuguese,11,Yes,No,Yes,Yes,Female,No,0.0,5.229624106812563,10.56872524842971,6.307160615682745,9.781247715509059,0.0,0.0,5.393588067065515,7.611323569823832,5.99677064991903,12.33971071877147,0.0,13.898735803053631,0.25943673273048856,-0.904831298534444,Single,No,No,Yes
6072,1,Portuguese,13,No,No,No,Yes,Female,Yes,0.0,4.358020089010469,13.739342822958621,4.204773743788497,9.915237410242062,0.0,0.0,4.494656722554597,13.319816247191707,2.398708259967612,10.576894901804117,4.552856787902352,13.898735803053631,0.25943673273048856,-0.904831298534444,Married,No,No,No
4283,1,Portuguese,10,Yes,No,No,Yes,Female,Yes,1.0203795676993588,1.7432080356041875,2.113745049685942,2.1023868718942484,9.647258020776059,0.0,1.0874616347369042,5.393588067065515,10.465569908507769,7.196124779902836,13.573681790648617,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,No,No,No
5763,1,Portuguese,14,No,No,No,Yes,Female,Yes,0.0,5.229624106812563,8.454980198743767,6.307160615682745,10.183216799708061,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,13.749963372345352,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,No,No,No
4143,1,Portuguese,11,Yes,No,No,Yes,Female,No,0.0,5.229624106812563,10.56872524842971,6.307160615682745,8.709330157645054,0.0,0.0,5.393588067065515,9.514154462279791,4.797416519935224,11.634584391984529,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,No
6484,1,Portuguese,13,No,No,No,Yes,Female,Yes,0.0,5.229624106812563,7.398107673900796,6.307160615682745,10.585185883907064,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,13.221118627255146,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,Yes,No,No
3525,2,Portuguese,12,Yes,No,No,Yes,Female,Yes,0.0,4.358020089010469,8.454980198743767,4.204773743788497,9.647258020776059,0.0,0.0,4.494656722554597,7.611323569823832,4.797416519935224,12.057660188056694,2.276428393951176,13.898735803053631,0.25943673273048856,-0.904831298534444,Single,No,No,No
6392,5,Portuguese,10,No,No,No,Yes,Female,No,0.0,6.101228124614656,9.511852723586738,5.255967179735621,9.679415547511978,0.0,0.0,6.292519411576435,8.562739016051811,7.196124779902836,12.450516284409417,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,No,No,No
5733,6,Portuguese,12,Yes,No,No,Yes,Male,No,0.0,4.358020089010469,7.398107673900796,3.1535803078413727,10.183216799708061,0.9826107756022572,0.0,4.494656722554597,11.416985354735749,2.398708259967612,13.221118627255146,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,Single,No,No,No
3762,2,Portuguese,12,Yes,No,No,Yes,Female,No,0.0,5.229624106812563,10.56872524842971,5.255967179735621,10.290408555494464,0.0,0.0,5.393588067065515,8.562739016051811,3.598062389951418,12.33971071877147,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,No,No,Yes
5774,1,Portuguese,13,No,No,No,Yes,Female,Yes,0.0,4.358020089010469,5.284362624214855,5.255967179735621,9.325682753416856,0.0,0.0,4.494656722554597,11.416985354735749,4.797416519935224,13.353329813527697,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,No,No,No
6442,6,Portuguese,12,Yes,No,No,Yes,Male,No,0.0,4.358020089010469,6.341235149057825,5.255967179735621,10.129620921814862,0.0,0.0,4.494656722554597,7.611323569823832,3.598062389951418,13.39740020895188,0.0,7.635725225134403,1.2107047527422798,3.4521281063651066,Single,No,No,No
7401,3,Portuguese,12,Yes,No,No,Yes,Female,Yes,0.0,6.97283214241675,8.454980198743767,7.3583540516298696,10.646438315785009,0.0,0.0,7.191450756087354,7.611323569823832,8.395478909886641,14.006830819960596,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,Single,No,No,No
4254,3,Portuguese,11,Yes,No,No,Yes,Female,No,0.0,5.229624106812563,8.454980198743767,6.307160615682745,11.154642086522319,0.0,0.0,5.393588067065515,6.659908123595853,7.196124779902836,14.50545586533136,0.0,9.523207865055266,0.5188734654609771,1.986694807651714,Single,No,No,No
5963,1,Portuguese,13,Yes,No,No,Yes,Female,No,0.0,6.97283214241675,8.454980198743767,7.3583540516298696,11.348161488486697,0.0,0.0,7.191450756087354,7.611323569823832,8.395478909886641,14.9300426463895,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,No,No,No
6518,1,Portuguese,12,Yes,No,No,Yes,Female,No,0.0,6.101228124614656,8.454980198743767,6.307160615682745,9.647258020776059,0.0,0.0,6.292519411576435,7.611323569823832,7.196124779902836,12.69227388216494,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,No
4769,1,Portuguese,14,Yes,No,No,Yes,Male,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Single,Yes,Yes,No
5505,2,Portuguese,12,No,No,No,Yes,Male,Yes,0.0,5.229624106812563,10.56872524842971,6.307160615682745,10.551688460223815,0.0,0.0,5.393588067065515,8.562739016051811,7.196124779902836,13.447766375150948,0.0,9.523207865055266,0.5188734654609771,1.986694807651714,Single,No,No,No
3299,1,Portuguese,12,No,No,No,Yes,Female,No,0.0,4.358020089010469,12.68247029811565,5.255967179735621,8.521744585018851,0.0,0.0,4.494656722554597,9.514154462279791,5.99677064991903,11.634584391984529,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,Single,No,No,Yes
4913,1,Portuguese,10,No,No,Yes,No,Female,No,2.0407591353987176,6.101228124614656,9.511852723586738,5.255967179735621,9.325682753416856,0.0,5.437308173684521,8.090382100598273,8.562739016051811,5.99677064991903,10.576894901804117,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,No,No,Yes
6977,3,Portuguese,14,Yes,No,No,Yes,Male,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,Single,Yes,Yes,No
7452,1,Portuguese,15,No,No,No,Yes,Female,Yes,0.0,6.101228124614656,7.398107673900796,7.3583540516298696,11.779991133226194,0.0,0.0,7.191450756087354,8.562739016051811,9.594833039870448,15.606796032884297,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,No,No,No
5095,1,Portuguese,12,Yes,No,No,No,Male,No,0.0,6.101228124614656,0.0,0.0,0.0,0.0,0.0,7.191450756087354,0.0,0.0,0.0,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,Single,No,No,Yes
5431,1,Portuguese,13,No,No,No,Yes,Female,Yes,1.0203795676993588,5.229624106812563,8.454980198743767,6.307160615682745,9.647258020776059,0.9826107756022572,0.0,5.393588067065515,11.416985354735749,5.99677064991903,11.78568289058173,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,No,No,No
6416,2,Portuguese,12,Yes,No,Yes,No,Female,No,0.0,5.229624106812563,11.62559777327268,5.255967179735621,10.611983822853665,0.0,0.0,5.393588067065515,7.611323569823832,4.797416519935224,11.370162019439427,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,No,Yes,Yes
7367,3,Portuguese,12,Yes,No,No,Yes,Female,No,0.0,5.229624106812563,7.398107673900796,5.255967179735621,8.682532218698453,0.0,0.0,5.393588067065515,8.562739016051811,7.196124779902836,10.753176483500852,0.0,7.635725225134403,1.2107047527422798,3.4521281063651066,Single,No,No,No
5953,3,Portuguese,14,Yes,No,No,Yes,Female,No,0.0,5.229624106812563,6.341235149057825,6.307160615682745,10.183216799708061,0.0,0.0,5.393588067065515,7.611323569823832,7.196124779902836,14.939864048798315,0.0,9.265823868702423,1.2107047527422798,1.711311368967318,Single,Yes,No,No
7495,1,Portuguese,10,No,No,No,No,Female,No,0.0,6.97283214241675,11.62559777327268,5.255967179735621,9.512196408485195,3.9304431024090287,0.0,7.191450756087354,10.465569908507769,5.99677064991903,12.514582047814631,4.552856787902352,8.064698552389146,-0.6918312872813028,-3.0685583167689843,Divorced,No,No,Yes
7398,1,Portuguese,14,Yes,No,Yes,Yes,Female,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,Single,No,Yes,No
7213,1,Portuguese,15,Yes,No,No,Yes,Female,No,1.0203795676993588,5.229624106812563,9.511852723586738,6.307160615682745,10.451196189174064,0.0,1.0874616347369042,5.393588067065515,17.125478032103622,3.598062389951418,13.39740020895188,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,Yes,No,No
4834,2,Portuguese,13,Yes,No,No,Yes,Male,No,0.0,5.229624106812563,7.398107673900796,6.307160615682745,10.183216799708061,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,12.868555463861675,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,Single,No,No,No
4550,3,Portuguese,12,Yes,No,No,Yes,Female,No,0.0,5.229624106812563,6.341235149057825,6.307160615682745,10.183216799708061,0.0,0.0,5.393588067065515,6.659908123595853,7.196124779902836,13.573681790648617,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,Single,No,No,No
3438,1,Portuguese,13,No,No,No,Yes,Female,No,0.0,5.229624106812563,0.0,0.0,0.0,0.0,0.0,5.393588067065515,0.0,0.0,0.0,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,No,No,Yes
7422,1,Portuguese,15,Yes,No,Yes,Yes,Female,No,0.0,5.229624106812563,11.62559777327268,6.307160615682745,9.74775029182581,0.0,0.0,5.393588067065515,15.222647139647664,5.99677064991903,12.69227388216494,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,No,No,No
5556,1,Portuguese,13,No,No,No,Yes,Male,No,0.0,6.101228124614656,7.398107673900796,6.307160615682745,10.766071971796615,0.0,0.0,7.191450756087354,7.611323569823832,9.594833039870448,13.207897508627891,0.0,10.638538515917595,0.43239455455081427,1.760486983018103,Single,No,No,No
5629,1,Portuguese,12,No,No,No,Yes,Male,No,0.0,4.358020089010469,10.56872524842971,4.204773743788497,9.245288936577056,0.0,0.0,4.494656722554597,10.465569908507769,0.0,0.0,0.0,11.92545849768182,-0.25943673273048856,0.776974702002403,Single,No,No,No
