Priority,Nacionality,AdmissionGrade,Relocated,SpecialNeeds,HasDebt,PayTuition,Gender,HasScholarship,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Relationship,MothersHigherEducation,FathersHigherEducation,Dropout
0.375,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26086956521739135,0.15555555555555556,0.23809523809523808,0.7615384615384616,0.0,0.0,0.26086956521739124,0.21212121212121213,0.25,0.7323076923076924,0.0,0.5581395348837209,0.28888888888888886,0.7727873183619551,0.8,0.0,0.0,0
0.0,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.15555555555555556,0.2857142857142857,0.7417582417582419,0.0,0.0,0.26086956521739124,0.21212121212121213,0.3,0.735897435897436,0.0,0.7325581395348836,0.1111111111111111,0.6406869220607662,0.8,0.0,0.0,0
0.25,1.0,0.5555555555555554,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.13333333333333333,0.2857142857142857,0.8173076923076924,0.0,0.0,0.26086956521739124,0.18181818181818182,0.3,0.7538461538461539,0.0,0.9999999999999999,0.2444444444444444,0.4147952443857331,0.8,0.0,0.0,0
0.125,1.0,0.4444444444444442,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.15555555555555556,0.23809523809523808,0.7730769230769234,0.0,0.0,0.26086956521739124,0.18181818181818182,0.25,0.6892307692307694,0.0,0.5930232558139533,1.0,0.31175693527080584,0.8,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.13333333333333333,0.2857142857142857,0.7019230769230771,0.0,0.0,0.26086956521739124,0.2727272727272727,0.15,0.5923076923076924,0.0,0.0,0.7555555555555555,0.5785997357992074,0.0,0.0,0.0,1
0.125,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.20000000000000004,0.19047619047619047,0.7067307692307694,0.0,0.0,0.26086956521739124,0.2424242424242424,0.25,0.6246153846153848,0.0,0.3720930232558143,0.4888888888888888,0.7661822985468957,0.8,0.0,0.0,0
0.125,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.30434782608695654,0.15555555555555556,0.2857142857142857,0.8259615384615387,0.0,0.0,0.3043478260869565,0.21212121212121213,0.3,0.7708974358974361,0.0,0.0,0.7555555555555555,0.5785997357992074,0.8,0.0,0.0,0
0.125,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2173913043478261,0.11111111111111113,0.23809523809523808,0.6461538461538462,0.0,0.0,0.21739130434782608,0.33333333333333326,0.2,0.6326923076923079,0.0,0.3720930232558143,0.4888888888888888,0.7661822985468957,0.8,0.0,0.0,0
0.0,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0.8,0.0,0.0,0
0.0,1.0,0.4444444444444442,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26086956521739135,0.13333333333333333,0.2857142857142857,0.8076923076923077,0.0,0.0,0.26086956521739124,0.18181818181818182,0.3,0.735897435897436,0.0,0.5581395348837209,0.28888888888888886,0.7727873183619551,0.8,0.0,0.0,0
0.0,1.0,0.2222222222222221,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2173913043478261,0.20000000000000004,0.14285714285714285,0.6153846153846155,0.0,0.0,0.21739130434782608,0.21212121212121213,0.2,0.6138461538461539,0.0,0.3720930232558143,0.4888888888888888,0.7661822985468957,0.8,0.0,0.0,0
0.0,1.0,0.5555555555555554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26086956521739135,0.1777777777777778,0.23809523809523808,0.726923076923077,0.0,0.0,0.26086956521739124,0.33333333333333326,0.2,0.6057692307692308,0.0,0.5581395348837209,0.28888888888888886,0.7727873183619551,0.2,0.0,0.0,0
0.0,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26086956521739135,0.2444444444444445,0.19047619047619047,0.8076923076923077,0.0,0.0,0.26086956521739124,0.36363636363636365,0.15,0.5923076923076924,0.0,0.2093023255813956,0.0,0.12417437252311747,0.8,0.0,0.0,0
0.0,0.0,0.5555555555555554,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26086956521739135,0.13333333333333333,0.2857142857142857,0.7692307692307694,0.0,0.0,0.26086956521739124,0.18181818181818182,0.3,0.7628205128205129,0.0,0.5930232558139533,1.0,0.31175693527080584,0.8,0.0,0.0,0
0.0,1.0,0.33333333333333326,0.0,0.0,0.0,1.0,0.0,0.0,0.4736842105263157,0.7826086956521741,0.8000000000000002,0.8095238095238094,0.7533936651583713,0.08333333333333334,0.3333333333333333,0.5217391304347825,0.4545454545454545,0.6,0.6627218934911244,0.0,0.9186046511627907,0.8,0.0,0.8,0.0,1.0,0
0.0,1.0,0.4444444444444442,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.1777777777777778,0.2857142857142857,0.8365384615384617,0.0,0.0,0.26086956521739124,0.21212121212121213,0.3,0.8307692307692308,0.0,0.9999999999999999,0.2444444444444444,0.4147952443857331,0.8,0.0,0.0,0
0.25,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2173913043478261,0.1777777777777778,0.14285714285714285,0.8653846153846153,0.16666666666666669,0.0,0.21739130434782608,0.2727272727272727,0.15,0.6282051282051283,0.0,0.2093023255813956,0.0,0.12417437252311747,0.8,0.0,0.0,1
0.0,1.0,0.6666666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.30434782608695654,0.2444444444444445,0.23809523809523808,0.7696153846153846,0.0,0.0,0.3043478260869565,0.2727272727272727,0.25,0.5836923076923077,0.0,0.5581395348837209,0.28888888888888886,0.7727873183619551,0.6000000000000001,0.0,0.0,0
0.625,1.0,0.11111111111111094,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26086956521739135,0.28888888888888886,0.23809523809523808,0.6230769230769232,0.0,0.0,0.26086956521739124,0.36363636363636365,0.15,0.5384615384615384,0.0,0.2093023255813956,0.0,0.12417437252311747,0.8,0.0,0.0,0
0.25,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.3111111111111111,0.23809523809523808,0.6346153846153847,0.0,0.0,0.26086956521739124,0.18181818181818182,0.3,0.6282051282051283,0.0,0.0,0.7555555555555555,0.5785997357992074,0.8,0.0,0.0,0
0.0,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,0.0,0.4736842105263157,0.6086956521739131,0.5111111111111112,0.42857142857142844,0.6923076923076925,0.16666666666666669,0.3333333333333333,0.5217391304347825,0.6363636363636364,0.4,0.6057692307692308,0.0,0.9186046511627907,0.8,0.0,0.8,0.0,0.0,0
0.0,1.0,0.2222222222222221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2173913043478261,0.15555555555555556,0.23809523809523808,0.726923076923077,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.7384615384615385,0.0,0.7325581395348836,0.1111111111111111,0.6406869220607662,0.8,1.0,1.0,0
0.625,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.1777777777777778,0.19047619047619047,0.6778846153846155,0.0,0.0,0.26086956521739124,0.2424242424242424,0.2,0.6596153846153847,0.0,0.2093023255813956,0.0,0.12417437252311747,0.8,0.0,1.0,1
0.375,1.0,0.7777777777777777,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3478260869565218,0.1777777777777778,0.38095238095238093,0.8589663461538464,0.0,0.0,0.34782608695652173,0.2424242424242424,0.4,0.8017019230769231,0.0,0.2093023255813956,0.0,0.12417437252311747,0.8,0.0,0.0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.05263157894736842,0.08695652173913046,0.04444444444444445,0.09523809523809523,0.6923076923076925,0.0,0.05555555555555555,0.26086956521739124,0.33333333333333326,0.3,0.6910256410256411,0.0,0.7325581395348836,0.1111111111111111,0.6406869220607662,0.8,0.0,0.0,0
0.25,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3478260869565218,0.2444444444444445,0.3333333333333333,0.7447252747252748,0.0,0.0,0.34782608695652173,0.33333333333333326,0.35,0.6950769230769233,0.0,0.3720930232558143,0.4888888888888888,0.7661822985468957,0.8,0.0,0.0,0
0.125,1.0,0.4444444444444442,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.30434782608695654,0.15555555555555556,0.2857142857142857,0.805769230769231,0.0,0.0,0.3043478260869565,0.21212121212121213,0.3,0.7520512820512824,0.0,0.0,0.7555555555555555,0.5785997357992074,0.8,0.0,0.0,0
0.0,1.0,0.4444444444444442,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3478260869565218,0.1777777777777778,0.3333333333333333,0.8541758241758243,0.0,0.0,0.34782608695652173,0.2424242424242424,0.35,0.7972307692307693,0.0,0.3720930232558143,0.4888888888888888,0.7661822985468957,0.8,0.0,0.0,0
0.0,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.20000000000000004,0.19047619047619047,0.726923076923077,0.0,0.0,0.26086956521739124,0.18181818181818182,0.2,0.6192307692307694,0.0,0.5930232558139533,1.0,0.31175693527080584,0.8,0.0,0.0,1
0.0,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.1777777777777778,0.23809523809523808,0.7384615384615386,0.0,0.0,0.26086956521739124,0.2424242424242424,0.25,0.5923076923076924,0.0,0.2093023255813956,0.0,0.12417437252311747,0.8,0.0,0.0,0
0.375,1.0,0.4444444444444442,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.22222222222222227,0.2857142857142857,0.7252747252747255,0.0,0.0,0.26086956521739124,0.33333333333333326,0.3,0.676923076923077,0.0,0.3720930232558143,0.4888888888888888,0.7661822985468957,0.8,1.0,0.0,0
0.375,1.0,0.11111111111111094,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2173913043478261,0.11111111111111113,0.23809523809523808,0.726923076923077,0.0,0.0,0.21739130434782608,0.15151515151515155,0.25,0.7107692307692307,0.0,0.15116279069767458,0.4888888888888888,1.0,0.8,0.0,0.0,0
0.25,1.0,0.11111111111111094,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26086956521739135,0.13333333333333333,0.2857142857142857,0.6730769230769231,0.0,0.0,0.26086956521739124,0.18181818181818182,0.3,0.6551282051282052,0.0,0.0,0.7555555555555555,0.5785997357992074,0.8,0.0,0.0,0
0.0,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2173913043478261,0.26666666666666666,0.047619047619047616,0.6346153846153847,0.0,0.0,0.21739130434782608,0.2727272727272727,0.1,0.5653846153846156,0.0,0.5930232558139533,1.0,0.31175693527080584,0.8,1.0,1.0,0
0.125,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26086956521739135,0.20000000000000004,0.2857142857142857,0.6562500000000001,0.0,0.0,0.26086956521739124,0.18181818181818182,0.25,0.7430769230769234,0.0,0.0,0.7555555555555555,0.5785997357992074,0.8,0.0,0.0,0
0.0,1.0,0.2222222222222221,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2173913043478261,0.22222222222222227,0.23809523809523808,0.6274038461538463,0.0,0.0,0.21739130434782608,0.2424242424242424,0.2,0.6676923076923078,0.0,0.7325581395348836,0.1111111111111111,0.6406869220607662,0.8,0.0,0.0,0
0.0,1.0,0.33333333333333326,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.26086956521739135,0.20000000000000004,0.23809523809523808,0.7980769230769232,0.0,0.0,0.26086956521739124,0.21212121212121213,0.3,0.6730769230769231,0.0,0.2093023255813956,0.0,0.12417437252311747,0.6000000000000001,0.0,0.0,0
0.0,0.0,0.2222222222222221,1.0,0.0,0.0,1.0,0.0,0.0,0.6842105263157894,0.7826086956521741,1.0,0.8571428571428572,0.7211538461538463,1.0,0.5555555555555556,0.5652173913043478,0.7878787878787878,0.6,0.6153846153846155,0.49999999999999994,0.9186046511627907,0.8,0.0,0.8,0.0,0.0,0
0.125,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.13333333333333333,0.2857142857142857,0.8076923076923077,0.0,0.0,0.26086956521739124,0.18181818181818182,0.3,0.7179487179487181,0.0,0.15116279069767458,0.4888888888888888,1.0,0.8,1.0,0.0,0
0.25,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.22222222222222227,0.19047619047619047,0.5769230769230771,0.0,0.0,0.26086956521739124,0.36363636363636365,0.1,0.726923076923077,0.0,0.2093023255813956,0.0,0.12417437252311747,0.8,0.0,0.0,0
0.0,1.0,0.33333333333333326,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2173913043478261,0.11111111111111113,0.09523809523809523,0.6057692307692308,0.0,0.0,0.21739130434782608,0.15151515151515155,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0.6000000000000001,0.0,0.0,1
0.0,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3720930232558143,0.4888888888888888,0.7661822985468957,0.8,0.0,0.0,0
0.25,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2173913043478261,0.28888888888888886,0.23809523809523808,0.7038461538461539,0.16666666666666669,0.0,0.21739130434782608,0.3030303030303031,0.15,0.6102564102564104,0.08333333333333333,0.2093023255813956,0.0,0.12417437252311747,0.2,0.0,0.0,0
0.125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2173913043478261,0.1777777777777778,0.23809523809523808,0.6576923076923078,0.0,0.0,0.21739130434782608,0.21212121212121213,0.15,0.6641025641025642,0.0,0.2093023255813956,0.0,0.12417437252311747,0.6000000000000001,0.0,0.0,0
0.0,1.0,0.33333333333333326,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26086956521739135,0.1777777777777778,0.2857142857142857,0.6510989010989012,0.0,0.0,0.26086956521739124,0.3030303030303031,0.3,0.6384615384615385,0.0,0.5581395348837209,0.28888888888888886,0.7727873183619551,0.8,0.0,0.0,0
0.5,1.0,0.33333333333333326,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26086956521739135,0.13333333333333333,0.2857142857142857,0.8750000000000003,0.0,0.0,0.26086956521739124,0.2727272727272727,0.3,0.7538461538461539,0.0,0.3720930232558143,0.4888888888888888,0.7661822985468957,0.8,0.0,0.0,0
0.0,1.0,0.5555555555555554,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.26086956521739135,0.22222222222222227,0.23809523809523808,0.7980769230769232,0.0,0.0,0.26086956521739124,0.393939393939394,0.25,0.6730769230769231,0.0,0.9999999999999999,0.2444444444444444,0.4147952443857331,0.8,0.0,0.0,0
0.625,1.0,0.11111111111111094,1.0,0.0,0.0,1.0,0.0,0.0,0.6842105263157894,0.6521739130434783,0.33333333333333337,0.619047619047619,0.6213017751479292,0.0,0.6111111111111112,0.608695652173913,0.4545454545454545,0.6,0.6371794871794874,0.0,0.0,0.7555555555555555,0.5785997357992074,0.8,0.0,0.0,1
0.125,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.30434782608695654,0.1777777777777778,0.3333333333333333,0.8152644230769232,0.0,0.0,0.34782608695652173,0.2424242424242424,0.4,0.752971153846154,0.0,0.9186046511627907,0.8,0.0,0.8,0.0,0.0,0
0.0,1.0,0.2222222222222221,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26086956521739135,0.13333333333333333,0.2857142857142857,0.855769230769231,0.0,0.0,0.26086956521739124,0.2424242424242424,0.3,0.653846153846154,0.0,0.15116279069767458,0.4888888888888888,1.0,0.8,1.0,0.0,0
