Priority,Nacionality,AdmissionGrade,Relocated,SpecialNeeds,HasDebt,PayTuition,Gender,HasScholarship,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Relationship,MothersHigherEducation,FathersHigherEducation,Dropout
1,1,11,0,0,0,1,1,0,0.0,5.229624106812563,8.454980198743767,5.255967179735621,10.129620921814862,0.0,0.0,5.393588067065515,9.514154462279793,7.196124779902836,13.145569377956546,0.0,13.298173144896994,2.42140950548456,-3.9930598609237418,4,0,0,0
2,1,11,1,0,0,1,1,0,0.0,5.229624106812563,9.511852723586738,6.307160615682745,9.78124771550906,0.0,0.0,5.393588067065515,8.562739016051811,7.196124779902836,11.634584391984529,0.0,7.635725225134403,1.2107047527422798,3.4521281063651066,4,0,0,0
3,1,12,1,0,0,1,1,0,0.0,5.229624106812563,6.341235149057825,6.307160615682745,11.65710344177107,0.0,0.0,5.393588067065515,6.659908123595853,5.99677064991903,12.69227388216494,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,1,1,0
1,1,13,0,0,0,1,1,0,9.183416109294228,11.33085223142722,15.853087872644563,9.460740923524115,8.843319852378054,0.0,4.349846538947617,9.888244789620112,11.416985354735749,8.395478909886641,12.238978386373336,0.0,13.298173144896994,2.42140950548456,-3.9930598609237418,4,0,0,0
2,1,13,1,0,0,1,1,1,0.0,5.229624106812563,8.454980198743767,4.204773743788497,9.044304394477557,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,12.69227388216494,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,0,0
1,1,12,0,0,0,1,0,0,0.0,5.229624106812563,7.398107673900796,5.255967179735621,8.682532218698453,0.0,0.0,5.393588067065515,9.514154462279793,2.398708259967612,11.105739646894325,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,0,0
1,1,12,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,1,0,1
1,1,12,1,0,0,1,0,0,0.0,5.229624106812563,10.56872524842971,6.307160615682745,11.817891075450673,0.0,0.0,5.393588067065515,9.514154462279793,7.196124779902836,12.69227388216494,0.0,13.898735803053633,0.2594367327304885,-0.904831298534444,4,0,0,0
1,1,16,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.523207865055266,0.5188734654609771,1.986694807651714,4,0,0,0
1,1,15,1,0,0,1,0,0,0.0,5.229624106812563,7.398107673900796,5.255967179735621,11.41592199125167,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,14.983934444222498,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,3,0,0,0
1,1,13,1,0,0,1,1,1,0.0,5.229624106812563,9.511852723586738,5.255967179735621,9.80804565445566,0.0,0.0,5.393588067065515,9.514154462279793,4.797416519935224,12.163429137074734,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,0
2,0,15,1,0,0,1,1,0,0.0,6.101228124614656,9.511852723586738,7.358354051629869,9.99180295008949,0.0,0.0,7.191450756087354,7.611323569823832,9.594833039870448,13.009580729219063,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,3,0,1,0
4,1,12,1,0,0,1,1,0,0.0,5.229624106812563,9.511852723586738,4.204773743788497,10.652180731273566,0.0,0.0,5.393588067065515,10.465569908507767,5.99677064991903,12.48073598412886,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,0,0,0
1,1,11,1,0,0,0,0,0,0.0,5.229624106812563,14.796215347801592,2.1023868718942484,8.441350768179051,0.0,0.0,5.393588067065515,15.222647139647664,0.0,0.0,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,0,1
2,1,12,1,0,0,0,1,0,0.0,6.101228124614656,0.0,0.0,0.0,0.0,0.0,7.191450756087354,0.0,0.0,0.0,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,4,1,1,1
1,1,12,1,0,0,1,1,1,0.0,6.97283214241675,8.454980198743767,7.358354051629869,9.164895119737256,0.0,0.0,7.191450756087354,7.611323569823832,8.395478909886641,12.057660188056694,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,0,0
1,1,10,0,0,0,1,1,0,0.0,5.229624106812563,10.56872524842971,3.1535803078413727,8.24036622607955,0.0,0.0,5.393588067065515,6.659908123595853,1.199354129983806,12.69227388216494,0.0,11.92545849768182,-0.2594367327304885,0.776974702002403,4,0,0,1
1,1,10,0,0,0,1,1,0,0.0,5.229624106812563,6.341235149057825,6.307160615682745,9.78124771550906,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,14.631371280829027,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,3,0,0,0
1,1,11,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92545849768182,-0.2594367327304885,0.776974702002403,4,0,0,1
3,1,14,1,0,0,1,1,0,0.0,4.358020089010469,7.398107673900796,3.1535803078413727,9.64725802077606,0.0,0.0,4.494656722554597,6.659908123595853,4.797416519935224,14.014385744890454,1.138214196975588,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,0
1,1,12,0,0,0,0,0,0,1.0203795676993588,4.358020089010469,7.398107673900796,1.0511934359471242,10.451196189174064,0.0,2.1749232694738083,4.494656722554597,4.757077231139896,2.398708259967612,14.807652862525764,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,4,0,0,1
2,1,12,1,0,0,1,1,1,0.0,5.229624106812563,8.454980198743767,6.307160615682745,8.498774923064623,0.0,0.0,5.393588067065515,8.562739016051811,5.99677064991903,12.057660188056694,0.0,13.898735803053633,0.2594367327304885,-0.904831298534444,4,0,0,0
1,1,12,0,0,0,1,0,0,0.0,5.229624106812563,17.966832922330504,1.0511934359471242,8.843319852378054,0.0,0.0,5.393588067065515,18.0768934783316,0.0,0.0,0.0,13.898735803053633,0.2594367327304885,-0.904831298534444,4,0,1,0
1,1,13,0,0,0,1,1,0,0.0,5.229624106812563,10.56872524842971,0.0,0.0,0.0,0.0,5.393588067065515,5.708492677367874,0.0,0.0,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,3,0,1,1
3,1,16,0,0,0,1,1,0,0.0,4.358020089010469,7.398107673900796,5.255967179735621,11.829375906427789,0.0,0.0,4.494656722554597,4.757077231139896,5.99677064991903,16.711493944850506,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,0
1,1,12,0,0,0,1,0,0,0.0,4.358020089010469,7.398107673900796,5.255967179735621,10.129620921814862,0.0,0.0,4.494656722554597,6.659908123595853,5.99677064991903,14.50545586533136,0.0,11.92545849768182,-0.2594367327304885,0.776974702002403,4,1,1,0
1,1,12,1,0,1,1,1,0,0.0,5.229624106812563,6.341235149057825,6.307160615682745,9.379278631310056,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,13.044837045558412,0.0,13.898735803053633,0.2594367327304885,-0.904831298534444,4,0,0,0
1,1,15,0,0,0,1,1,0,0.0,5.229624106812563,6.341235149057825,6.307160615682745,10.987154968106069,0.0,0.0,5.393588067065515,8.562739016051811,7.196124779902836,13.044837045558412,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,0
1,1,15,0,0,1,1,0,0,0.0,4.358020089010469,6.341235149057825,5.255967179735621,8.682532218698453,0.0,0.0,4.494656722554597,6.659908123595853,5.99677064991903,12.69227388216494,2.276428393951176,8.064698552389146,-0.6918312872813028,-3.0685583167689843,3,0,0,1
2,1,13,1,0,0,1,1,0,0.0,4.358020089010469,8.454980198743767,0.0,0.0,3.9304431024090287,0.0,4.494656722554597,11.416985354735749,0.0,0.0,4.552856787902352,9.265823868702425,1.2107047527422798,1.711311368967318,5,0,0,1
1,1,12,1,0,0,1,0,0,0.0,4.358020089010469,10.56872524842971,1.0511934359471242,8.03938168398005,0.0,0.0,4.494656722554597,7.611323569823832,3.598062389951418,14.455089699132293,3.414642590926764,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,1
1,1,13,1,0,0,1,0,0,0.0,5.229624106812563,8.454980198743767,6.307160615682745,10.585185883907064,0.0,0.0,5.393588067065515,7.611323569823832,5.99677064991903,13.326887576273188,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,0
1,1,14,1,0,0,1,1,0,0.0,4.358020089010469,11.62559777327268,5.255967179735621,11.255134357572068,2.9478323268067714,0.0,4.494656722554597,6.659908123595853,5.99677064991903,12.269198086092777,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,4,0,0,0
2,1,12,0,0,1,1,1,0,11.224175244692947,12.202456249229312,14.796215347801592,12.61432123136549,9.915237410242062,1.9652215512045144,11.962077982105946,12.58503882315287,13.319816247191708,14.392249559805672,13.044837045558412,2.276428393951176,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,0
1,1,10,1,0,1,1,0,0,0.0,6.101228124614656,7.398107673900796,7.358354051629869,9.969981771232971,0.0,0.0,7.191450756087354,9.514154462279793,7.196124779902836,12.489550063213692,0.0,9.523207865055266,0.5188734654609771,1.986694807651714,4,0,0,0
1,1,13,1,0,0,1,1,0,0.0,6.97283214241675,8.454980198743767,7.358354051629869,11.365388734952369,0.0,0.0,7.191450756087354,7.611323569823832,8.395478909886641,14.95270742117908,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,0,0
1,1,14,0,0,0,1,0,0,2.0407591353987176,5.229624106812563,12.68247029811565,5.255967179735621,9.96883328813526,0.0,1.0874616347369042,5.393588067065515,10.465569908507767,2.398708259967612,15.865342352706175,0.0,11.92545849768182,-0.2594367327304885,0.776974702002403,4,0,0,0
1,1,12,0,0,0,1,0,0,0.0,6.101228124614656,12.68247029811565,4.204773743788497,10.169817830234765,0.0,0.0,6.292519411576435,9.514154462279793,3.598062389951418,11.282021228591056,0.0,13.898735803053633,0.2594367327304885,-0.904831298534444,4,1,1,1
1,1,12,1,0,0,1,0,0,0.0,5.229624106812563,7.398107673900796,6.307160615682745,8.977309547111055,0.0,0.0,5.393588067065515,10.465569908507767,4.797416519935224,12.48073598412886,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,4,0,0,0
1,1,13,0,0,1,0,0,0,0.0,4.358020089010469,5.284362624214855,0.0,0.0,0.0,0.0,4.494656722554597,4.757077231139896,0.0,0.0,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,1
2,1,11,1,0,1,1,1,0,0.0,5.229624106812563,10.56872524842971,6.307160615682745,9.78124771550906,0.0,0.0,5.393588067065515,7.611323569823832,5.99677064991903,12.33971071877147,0.0,13.898735803053633,0.2594367327304885,-0.904831298534444,4,0,0,1
1,1,13,0,0,0,1,1,1,0.0,4.358020089010469,13.73934282295862,4.204773743788497,9.915237410242062,0.0,0.0,4.494656722554597,13.319816247191708,2.398708259967612,10.576894901804115,4.552856787902352,13.898735803053633,0.2594367327304885,-0.904831298534444,3,0,0,0
1,1,10,1,0,0,1,1,1,1.0203795676993588,1.7432080356041877,2.113745049685942,2.1023868718942484,9.64725802077606,0.0,1.0874616347369042,5.393588067065515,10.465569908507767,7.196124779902836,13.573681790648616,0.0,11.92545849768182,-0.2594367327304885,0.776974702002403,4,0,0,0
1,1,14,0,0,0,1,1,1,0.0,5.229624106812563,8.454980198743767,6.307160615682745,10.18321679970806,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,13.749963372345352,0.0,11.92545849768182,-0.2594367327304885,0.776974702002403,4,0,0,0
1,1,11,1,0,0,1,1,0,0.0,5.229624106812563,10.56872524842971,6.307160615682745,8.709330157645054,0.0,0.0,5.393588067065515,9.514154462279793,4.797416519935224,11.634584391984529,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,0
1,1,13,0,0,0,1,1,1,0.0,5.229624106812563,7.398107673900796,6.307160615682745,10.585185883907064,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,13.221118627255146,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,1,0,0
2,1,12,1,0,0,1,1,1,0.0,4.358020089010469,8.454980198743767,4.204773743788497,9.64725802077606,0.0,0.0,4.494656722554597,7.611323569823832,4.797416519935224,12.057660188056694,2.276428393951176,13.898735803053633,0.2594367327304885,-0.904831298534444,4,0,0,0
5,1,10,0,0,0,1,1,0,0.0,6.101228124614656,9.511852723586738,5.255967179735621,9.679415547511978,0.0,0.0,6.292519411576435,8.562739016051811,7.196124779902836,12.450516284409415,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,0,0,0
6,1,12,1,0,0,1,0,0,0.0,4.358020089010469,7.398107673900796,3.1535803078413727,10.18321679970806,0.9826107756022572,0.0,4.494656722554597,11.416985354735749,2.398708259967612,13.221118627255146,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,4,0,0,0
2,1,12,1,0,0,1,1,0,0.0,5.229624106812563,10.56872524842971,5.255967179735621,10.290408555494464,0.0,0.0,5.393588067065515,8.562739016051811,3.598062389951418,12.33971071877147,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,0,1
1,1,13,0,0,0,1,1,1,0.0,4.358020089010469,5.284362624214855,5.255967179735621,9.325682753416856,0.0,0.0,4.494656722554597,11.416985354735749,4.797416519935224,13.353329813527695,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,0,0
6,1,12,1,0,0,1,0,0,0.0,4.358020089010469,6.341235149057825,5.255967179735621,10.129620921814862,0.0,0.0,4.494656722554597,7.611323569823832,3.598062389951418,13.39740020895188,0.0,7.635725225134403,1.2107047527422798,3.4521281063651066,4,0,0,0
3,1,12,1,0,0,1,1,1,0.0,6.97283214241675,8.454980198743767,7.358354051629869,10.646438315785009,0.0,0.0,7.191450756087354,7.611323569823832,8.395478909886641,14.006830819960596,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,4,0,0,0
3,1,11,1,0,0,1,1,0,0.0,5.229624106812563,8.454980198743767,6.307160615682745,11.15464208652232,0.0,0.0,5.393588067065515,6.659908123595853,7.196124779902836,14.50545586533136,0.0,9.523207865055266,0.5188734654609771,1.986694807651714,4,0,0,0
1,1,13,1,0,0,1,1,0,0.0,6.97283214241675,8.454980198743767,7.358354051629869,11.348161488486696,0.0,0.0,7.191450756087354,7.611323569823832,8.395478909886641,14.9300426463895,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,0,0
1,1,12,1,0,0,1,1,0,0.0,6.101228124614656,8.454980198743767,6.307160615682745,9.64725802077606,0.0,0.0,6.292519411576435,7.611323569823832,7.196124779902836,12.69227388216494,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,0
1,1,14,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,4,1,1,0
2,1,12,0,0,0,1,0,1,0.0,5.229624106812563,10.56872524842971,6.307160615682745,10.551688460223817,0.0,0.0,5.393588067065515,8.562739016051811,7.196124779902836,13.447766375150948,0.0,9.523207865055266,0.5188734654609771,1.986694807651714,4,0,0,0
1,1,12,0,0,0,1,1,0,0.0,4.358020089010469,12.68247029811565,5.255967179735621,8.521744585018851,0.0,0.0,4.494656722554597,9.514154462279793,5.99677064991903,11.634584391984529,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,4,0,0,1
1,1,10,0,0,1,0,1,0,2.0407591353987176,6.101228124614656,9.511852723586738,5.255967179735621,9.325682753416856,0.0,5.437308173684521,8.090382100598273,8.562739016051811,5.99677064991903,10.576894901804115,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,0,0,1
3,1,14,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,4,1,1,0
1,1,15,0,0,0,1,1,1,0.0,6.101228124614656,7.398107673900796,7.358354051629869,11.779991133226194,0.0,0.0,7.191450756087354,8.562739016051811,9.594833039870448,15.606796032884295,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,0,0,0
1,1,12,1,0,0,0,0,0,0.0,6.101228124614656,0.0,0.0,0.0,0.0,0.0,7.191450756087354,0.0,0.0,0.0,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,4,0,0,1
1,1,13,0,0,0,1,1,1,1.0203795676993588,5.229624106812563,8.454980198743767,6.307160615682745,9.64725802077606,0.9826107756022572,0.0,5.393588067065515,11.416985354735749,5.99677064991903,11.78568289058173,0.0,11.92545849768182,-0.2594367327304885,0.776974702002403,4,0,0,0
2,1,12,1,0,1,0,1,0,0.0,5.229624106812563,11.62559777327268,5.255967179735621,10.611983822853665,0.0,0.0,5.393588067065515,7.611323569823832,4.797416519935224,11.370162019439428,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,1,1
3,1,12,1,0,0,1,1,0,0.0,5.229624106812563,7.398107673900796,5.255967179735621,8.682532218698453,0.0,0.0,5.393588067065515,8.562739016051811,7.196124779902836,10.753176483500852,0.0,7.635725225134403,1.2107047527422798,3.4521281063651066,4,0,0,0
3,1,14,1,0,0,1,1,0,0.0,5.229624106812563,6.341235149057825,6.307160615682745,10.18321679970806,0.0,0.0,5.393588067065515,7.611323569823832,7.196124779902836,14.939864048798317,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,1,0,0
1,1,10,0,0,0,0,1,0,0.0,6.97283214241675,11.62559777327268,5.255967179735621,9.512196408485195,3.9304431024090287,0.0,7.191450756087354,10.465569908507767,5.99677064991903,12.514582047814631,4.552856787902352,8.064698552389146,-0.6918312872813028,-3.0685583167689843,0,0,0,1
1,1,14,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,4,0,1,0
1,1,15,1,0,0,1,1,0,1.0203795676993588,5.229624106812563,9.511852723586738,6.307160615682745,10.451196189174064,0.0,1.0874616347369042,5.393588067065515,17.125478032103622,3.598062389951418,13.39740020895188,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,1,0,0
2,1,13,1,0,0,1,0,0,0.0,5.229624106812563,7.398107673900796,6.307160615682745,10.18321679970806,0.0,0.0,5.393588067065515,5.708492677367874,7.196124779902836,12.868555463861677,0.0,6.520394574272074,2.2484516836642343,0.314723929925024,4,0,0,0
3,1,12,1,0,0,1,1,0,0.0,5.229624106812563,6.341235149057825,6.307160615682745,10.18321679970806,0.0,0.0,5.393588067065515,6.659908123595853,7.196124779902836,13.573681790648616,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,4,0,0,0
1,1,13,0,0,0,1,1,0,0.0,5.229624106812563,0.0,0.0,0.0,0.0,0.0,5.393588067065515,0.0,0.0,0.0,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,0,0,1
1,1,15,1,0,1,1,1,0,0.0,5.229624106812563,11.62559777327268,6.307160615682745,9.74775029182581,0.0,0.0,5.393588067065515,15.222647139647664,5.99677064991903,12.69227388216494,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,0,0,0
1,1,13,0,0,0,1,0,0,0.0,6.101228124614656,7.398107673900796,6.307160615682745,10.766071971796617,0.0,0.0,7.191450756087354,7.611323569823832,9.594833039870448,13.207897508627893,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,0,0,0
1,1,12,0,0,0,1,0,0,0.0,4.358020089010469,10.56872524842971,4.204773743788497,9.245288936577056,0.0,0.0,4.494656722554597,10.465569908507767,0.0,0.0,0.0,11.92545849768182,-0.2594367327304885,0.776974702002403,4,0,0,0
6,1,12,1,0,0,1,1,0,0.0,6.101228124614656,7.398107673900796,7.358354051629869,11.156364811168883,0.0,0.0,7.191450756087354,7.611323569823832,9.594833039870448,16.566061639950696,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,1,0,0
1,1,10,0,0,0,1,1,1,0.0,5.229624106812563,16.909960397487534,1.0511934359471242,8.03938168398005,0.0,0.0,5.393588067065515,12.368400800963729,0.0,0.0,0.0,7.635725225134403,1.2107047527422798,3.4521281063651066,4,0,0,1
1,1,14,0,0,0,1,0,0,0.0,5.229624106812563,13.73934282295862,4.204773743788497,9.446273478676558,0.0,0.0,5.393588067065515,14.271231693419685,4.797416519935224,11.105739646894325,0.0,13.298173144896994,2.42140950548456,-3.9930598609237418,4,0,0,0
1,1,12,0,0,1,1,0,0,2.0407591353987176,6.97283214241675,15.853087872644563,7.358354051629869,8.843319852378054,0.0,0.0,5.393588067065515,16.174062585875642,1.199354129983806,10.576894901804115,0.0,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,0,0
1,1,12,0,0,0,0,0,0,0.0,4.358020089010469,5.284362624214855,0.0,0.0,0.0,0.0,4.494656722554597,4.757077231139896,0.0,0.0,0.0,10.89592251227044,3.199719703676026,-1.67197087772669,4,0,0,1
1,1,13,0,0,0,0,0,0,3.0611387030980763,6.101228124614656,7.398107673900796,3.1535803078413727,10.987154968106069,0.0,3.2623849042107125,7.191450756087354,7.611323569823832,3.598062389951418,11.987147555378,4.552856787902352,9.265823868702425,1.2107047527422798,1.711311368967318,4,0,0,1
1,1,12,0,0,1,1,0,0,5.101897838496794,9.587644195823032,12.68247029811565,9.460740923524115,9.468605094465394,0.0,3.2623849042107125,7.191450756087354,10.465569908507767,3.598062389951418,14.455089699132293,0.0,13.298173144896994,2.42140950548456,-3.9930598609237418,4,0,0,1
1,1,11,1,0,0,1,0,0,0.0,5.229624106812563,15.853087872644563,4.204773743788497,8.642335310278552,0.0,0.0,5.393588067065515,11.416985354735749,2.398708259967612,11.105739646894325,0.0,11.92545849768182,-0.2594367327304885,0.776974702002403,4,1,1,1
1,1,13,1,0,0,1,1,0,0.0,6.101228124614656,7.398107673900796,7.358354051629869,11.8408607374049,0.0,0.0,7.191450756087354,10.465569908507767,9.594833039870448,17.26918476694563,0.0,13.898735803053633,0.2594367327304885,-0.904831298534444,4,0,1,0
1,1,15,0,0,0,1,1,1,0.0,4.358020089010469,7.398107673900796,4.204773743788497,10.451196189174064,0.0,0.0,4.494656722554597,7.611323569823832,3.598062389951418,13.044837045558412,0.0,8.064698552389146,-0.6918312872813028,-3.0685583167689843,4,0,0,0
1,1,14,0,0,0,1,1,0,3.0611387030980763,5.229624106812563,7.398107673900796,6.307160615682745,10.106651259860634,0.0,2.1749232694738083,5.393588067065515,5.708492677367874,7.196124779902836,14.278808117435558,0.0,10.638538515917595,0.4323945545508142,1.760486983018103,4,0,0,0
